"","variable","value","postAdaptTime_ms","samplingTime_ms","model","engine","method","isStochasticOpt"
"957","indicators",65.1169973653045,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"958","indicators",65.4439577129058,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"959","indicators",67.2100969468928,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"960","indicators",89.6897724393459,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"961","indicators",79.7280404899116,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"962","indicators",72.1961762732637,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"963","indicators",65.0037135639393,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"964","indicators",65.4925421837985,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"965","indicators",69.9502694279924,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"966","indicators",275.354532611492,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"967","indicators",617.139525702985,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"968","indicators",65.0368387380885,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"969","indicators",65.7797150353825,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"970","indicators",83.9761594894408,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"971","indicators",65.0089240893782,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"972","indicators",65.0037135639393,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"973","indicators",64.9880843829204,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"974","indicators",73.2294640071552,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"975","indicators",74.7169268456369,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"976","indicators",345.608693073135,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"977","indicators",77.0223901887505,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"978","indicators",167.623585586605,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"979","indicators",704.873605697665,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"980","indicators",69.7896732250014,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"981","indicators",438.805855035686,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"982","indicators",125.900424321337,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"983","indicators",81.014661847939,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"984","indicators",66.3980078574879,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"985","indicators",65.0999932365172,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"986","indicators",70.5791432582505,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"987","indicators",65.0752258159789,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"988","indicators",603.167359217615,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"989","indicators",65.122777449647,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"990","indicators",66.2091031048604,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"991","indicators",65.0577014556739,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"992","indicators",65.2031327004512,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"993","indicators",72.3102635994859,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"994","indicators",66.2500868273162,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"995","indicators",64.9985034378078,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"996","indicators",134.619226297331,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"997","indicators",68.9305889923344,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"998","indicators",65.2136007049457,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"999","indicators",65.4899821174448,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1000","indicators",77.5904567362646,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1001","indicators",65.4920394923906,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1002","indicators",67.8858064209682,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1003","indicators",65.0629181349503,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1004","indicators",186.60420592425,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1005","indicators",121.933329867424,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1006","indicators",66.977190152056,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1007","indicators",65.0089240893782,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1008","indicators",74.6882257225617,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1009","indicators",65.0037135639393,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1010","indicators",65.0193463379032,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1011","indicators",75.8570824067353,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1012","indicators",157.760895029999,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1013","indicators",65.0961083855448,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1014","indicators",65.1065520740045,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1015","indicators",65.0037135639393,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1016","indicators",89.8231527593585,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1017","indicators",65.122777449647,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1018","indicators",104.796253568916,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1019","indicators",65.2260100850223,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1020","indicators",196.575422639013,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1021","indicators",256.891946475398,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1022","indicators",71.5171854672767,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1023","indicators",66.0730386156177,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1024","indicators",104.182307438505,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1025","indicators",64.9985034378078,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1026","indicators",65.0089240893782,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1027","indicators",65.0245580612434,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1028","indicators",74.7449291149114,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1029","indicators",110.815954958235,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1030","indicators",77.2944882127175,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1031","indicators",64.9985034378078,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1032","indicators",240.604265888945,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1033","indicators",195.372765039504,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1034","indicators",1102.6904359058,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1035","indicators",64.9985034378078,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1036","indicators",806.030792675238,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1037","indicators",65.1241152021084,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1038","indicators",65.4966629720736,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1039","indicators",915.903216437927,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1040","indicators",65.0089240893782,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1041","indicators",72.4680516722658,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1042","indicators",72.0715414131158,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1043","indicators",78.2763595926458,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1044","indicators",91.8706491938913,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1045","indicators",72.7182431819457,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1046","indicators",77.0787570684527,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1047","indicators",71.9598682056137,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1048","indicators",993.342291761478,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1049","indicators",71.8783724026632,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1050","indicators",78.9620621834491,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1051","indicators",157.613720213053,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1052","indicators",71.2162714470822,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1053","indicators",70.3934409569789,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1054","indicators",69.8335438395378,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1055","indicators",79.2286954093512,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1056","indicators",162.603970891604,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1057","indicators",244.444046993953,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1058","indicators",70.8113395286737,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1059","indicators",75.0997151897235,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1060","indicators",70.4199139723019,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1061","indicators",178.4522045183,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1062","indicators",70.0245256984021,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1063","indicators",75.0482654539437,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1064","indicators",70.4595625800423,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1065","indicators",137.277987874129,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1066","indicators",73.3371815066674,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1067","indicators",148.383100231224,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1068","indicators",70.7090638249809,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1069","indicators",150.661722410829,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1070","indicators",119.356124454266,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1071","indicators",75.4575969266502,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1072","indicators",127.081118841268,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1073","indicators",120.571883387332,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1074","indicators",317.731631334311,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1075","indicators",77.9774391620581,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1076","indicators",70.1319716326297,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1077","indicators",73.7179646996859,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1078","indicators",71.3304422268473,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1079","indicators",407.06957754235,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1080","indicators",70.9966363803117,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1081","indicators",129.946969689592,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1082","indicators",71.250541436968,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1083","indicators",82.2160980775263,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1084","indicators",79.3054260596474,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1085","indicators",80.3027899508936,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1086","indicators",85.3667253419951,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1087","indicators",85.2775304673878,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1088","indicators",77.5245526965098,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1089","indicators",70.9492681908279,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1090","indicators",71.6330415879562,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1091","indicators",75.2746073748232,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1092","indicators",92.4524343059401,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1093","indicators",94.9973776351324,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1094","indicators",107.478842153607,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1095","indicators",79.3122741724378,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1096","indicators",102.356782834014,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1097","indicators",90.7539642248697,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1098","indicators",71.6458258078557,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1099","indicators",88.2075764785822,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1100","indicators",77.3044137871005,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1101","indicators",70.667730612598,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1102","indicators",78.2194764370354,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1103","indicators",71.8150258909517,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1104","indicators",73.0327011313292,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1105","indicators",73.3097748214778,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1106","indicators",72.0823941865956,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1107","indicators",69.8906843141087,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1108","indicators",814.434139255857,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1109","indicators",75.8063817447195,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1110","indicators",71.1493477307607,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1111","indicators",71.0859125937664,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1112","indicators",1118.571144294,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1113","indicators",72.9353145137247,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1114","indicators",99.7586072570598,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1115","indicators",94.0271018436084,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1116","indicators",83.9191036147623,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1117","indicators",77.5911532091097,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1118","indicators",71.6901579205782,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1119","indicators",70.4481942918724,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1120","indicators",71.2150055622008,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1121","indicators",70.6432947687165,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1122","indicators",81.1829217451022,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1123","indicators",69.9222227066754,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1124","indicators",70.6364168994741,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1125","indicators",89.0830982802909,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1126","indicators",95.8565434596363,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1127","indicators",74.8339897628569,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1128","indicators",75.9222091304217,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1129","indicators",284.440452950388,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1130","indicators",119.707068660665,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1131","indicators",70.8077369405739,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1132","indicators",75.4214051538291,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1133","indicators",71.6194422345386,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1134","indicators",73.4939818059621,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1135","indicators",70.8069516539294,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1136","indicators",172.809961127612,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1137","indicators",70.8997157727764,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1138","indicators",1115.81115023853,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1139","indicators",71.5853050218148,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1140","indicators",73.9296706771135,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1141","indicators",124.90180200815,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1142","indicators",107.067254416827,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1143","indicators",91.7720773534244,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1144","indicators",80.114167157301,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1145","indicators",179.348526610532,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1146","indicators",131.862886546931,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1147","indicators",71.4678135637409,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1148","indicators",71.5041871406722,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1149","indicators",72.3579021163742,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1150","indicators",709.388856511039,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1151","indicators",76.7509143508191,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1152","indicators",70.5476369331773,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1153","indicators",74.1721727093476,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1154","indicators",134.761739111369,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1155","indicators",118.288077569422,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1156","indicators",94.2020679906001,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1157","indicators",81.738412982221,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1158","indicators",71.8315440662532,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
"1159","indicators",70.895896678536,182117.5,4044484,"SimpleMixture","baselines.StochasticOptimizedPT","Atchade-Roberts-Rosenthal",1
