round,isAdapt,beta,value
4,true,0.93,12.126292339278793
4,true,0.94,12.178024762533916
4,true,0.95,12.232687920971397
4,true,0.96,12.298254162406893
4,true,0.97,12.379249140707751
4,true,0.98,12.47042131289615
4,true,0.99,12.565750831452918
5,true,0.01,1.8782773033522062
5,true,0.02,2.3474293911366
5,true,0.03,2.6333062851718134
5,true,0.04,2.8557607527623388
5,true,0.05,3.05770320634193
5,true,0.06,3.2659302022897965
5,true,0.07,3.4677759737431426
5,true,0.08,3.655951480709988
5,true,0.09,3.831109513376278
5,true,0.1,3.981984269122508
5,true,0.11,4.109370132520281
5,true,0.12,4.222830295852753
5,true,0.13,4.330725383585036
5,true,0.14,4.440621212717804
5,true,0.15,4.549124299530895
5,true,0.16,4.655107566761483
5,true,0.17,4.759741587394544
5,true,0.18,4.8641969344150535
5,true,0.19,4.969499510578611
5,true,0.2,5.073602260364335
5,true,0.21,5.1773251317996
5,true,0.22,5.283139946309718
5,true,0.23,5.393832072090056
5,true,0.24,5.51568826963403
5,true,0.25,5.640661644459485
5,true,0.26,5.755891010683563
5,true,0.27,5.8498302437083485
5,true,0.28,5.92490238134525
5,true,0.29,5.991584322657859
5,true,0.3,6.06041886562196
5,true,0.31,6.14187582854879
5,true,0.32,6.238355425526532
5,true,0.33,6.3429888527491585
5,true,0.34,6.449496223719932
5,true,0.35,6.551597651942123
5,true,0.36,6.64541537319446
5,true,0.37,6.734759141047212
5,true,0.38,6.821465160106381
5,true,0.39,6.907158208697773
5,true,0.4,6.993463065147178
5,true,0.41,7.081767860250055
5,true,0.42,7.170557611774653
5,true,0.43,7.260818415283612
5,true,0.44,7.354250154320544
5,true,0.45,7.44915987716009
5,true,0.46,7.545509168157784
5,true,0.47,7.643968576570902
5,true,0.48,7.745208651656724
5,true,0.49,7.850809116575702
5,true,0.5,7.965499352454014
5,true,0.51,8.081137634611048
5,true,0.52,8.187146953368913
5,true,0.53,8.277091357898069
5,true,0.54,8.358528322698454
5,true,0.55,8.441964512992662
5,true,0.56,8.532975169561634
5,true,0.57,8.62679379542105
5,true,0.58,8.722452079874781
5,true,0.59,8.81911261708078
5,true,0.6,8.915869395612958
5,true,0.61,9.012226825233922
5,true,0.62,9.109974373103762
5,true,0.63,9.211228116853306
5,true,0.64,9.319024548462682
5,true,0.65,9.43454016709014
5,true,0.66,9.551318070786849
5,true,0.67,9.662453751701056
5,true,0.68,9.76198656240217
5,true,0.69,9.851866061101909
5,true,0.7,9.937719198859412
5,true,0.71,10.025171907418665
5,true,0.72,10.119826392859554
5,true,0.73,10.22401030517034
5,true,0.74,10.333652205177003
5,true,0.75,10.44395872176846
5,true,0.76,10.550136483833636
5,true,0.77,10.647392255097177
5,true,0.78,10.735023222151895
5,true,0.79,10.816516279739547
5,true,0.8,10.89348220708003
5,true,0.81,10.96753178339323
5,true,0.82,11.040275787899045
5,true,0.83,11.113324999817367
5,true,0.84,11.188272428586767
5,true,0.85,11.264143311603695
5,true,0.86,11.339550832255753
5,true,0.87,11.414451636158457
5,true,0.88,11.48880236892732
5,true,0.89,11.562663129458485
5,true,0.9,11.637549835942767
5,true,0.91,11.712983978680134
5,true,0.92,11.787665753781521
5,true,0.93,11.860295357357852
5,true,0.94,11.929572985520066
5,true,0.95,11.994178714970436
5,true,0.96,12.052724890975771
5,true,0.97,12.106469323350176
5,true,0.98,12.15752189786106
5,true,0.99,12.20799250027583
6,true,0.01,1.7424610478922429
6,true,0.02,2.2888663598539694
6,true,0.03,2.619901968924378
6,true,0.04,2.8622664133049716
6,true,0.05,3.073514354355528
6,true,0.06,3.258259532452677
6,true,0.07,3.428591177784601
6,true,0.08,3.5870681704833545
6,true,0.09,3.7279961064844036
6,true,0.1,3.850232548168087
6,true,0.11,3.960342137099897
6,true,0.12,4.065692172525408
6,true,0.13,4.168116352283476
6,true,0.14,4.265532437930927
6,true,0.15,4.360756759935972
6,true,0.16,4.456612745957051
6,true,0.17,4.553742891898457
6,true,0.18,4.650727186847183
6,true,0.19,4.74691951709924
6,true,0.2,4.841673722749163
6,true,0.21,4.933095211055623
6,true,0.22,5.022220456608775
6,true,0.23,5.112743111383789
6,true,0.24,5.208335469155453
6,true,0.25,5.310199977876465
6,true,0.26,5.415857958839386
6,true,0.27,5.5226889019401035
6,true,0.28,5.628082648572364
6,true,0.29,5.731549948280721
6,true,0.3,5.834376368112645
6,true,0.31,5.937257428789936
6,true,0.32,6.0408886510343915
6,true,0.33,6.145965559385006
6,true,0.34,6.2529560305738565
6,true,0.35,6.361376890629941
6,true,0.36,6.4704984161972305
6,true,0.37,6.579590883919687
6,true,0.38,6.688446077157102
6,true,0.39,6.798001713744165
6,true,0.4,6.907566207701633
6,true,0.41,7.0163122225185415
6,true,0.42,7.123412421683928
6,true,0.43,7.2288206599724285
6,true,0.44,7.333284172391188
6,true,0.45,7.436114195451976
6,true,0.46,7.536583407076313
6,true,0.47,7.633786789767845
6,true,0.48,7.726017964345619
6,true,0.49,7.815544803777469
6,true,0.5,7.90555069156953
6,true,0.51,7.998722091177049
6,true,0.52,8.093254319564588
6,true,0.53,8.188878235290264
6,true,0.54,8.286076782258855
6,true,0.55,8.385332904375133
6,true,0.56,8.487600169047013
6,true,0.57,8.592890075212113
6,true,0.58,8.699459660198704
6,true,0.59,8.805543386141228
6,true,0.6,8.909668820296933
6,true,0.61,9.013197581273594
6,true,0.62,9.116001941810767
6,true,0.63,9.217316040566569
6,true,0.64,9.31636839534585
6,true,0.65,9.412547003001727
6,true,0.66,9.506584538235883
6,true,0.67,9.599576746059114
6,true,0.68,9.692319352218423
6,true,0.69,9.783336369998253
6,true,0.7,9.873565571696592
6,true,0.71,9.964640088683609
6,true,0.72,10.058193052329468
6,true,0.73,10.15706705179616
6,true,0.74,10.261818596243021
6,true,0.75,10.366106668474197
6,true,0.76,10.46334663524281
6,true,0.77,10.549686714921487
6,true,0.78,10.628902927620679
6,true,0.79,10.703613576672339
6,true,0.8,10.776347962416647
6,true,0.81,10.8496353851938
6,true,0.82,10.924334371009598
6,true,0.83,10.997131772772837
6,true,0.84,11.069202792272197
6,true,0.85,11.14211609438552
6,true,0.86,11.21744034399064
6,true,0.87,11.296744205965389
6,true,0.88,11.381752787741593
6,true,0.89,11.47152013389576
6,true,0.9,11.563606806630597
6,true,0.91,11.655573368072133
6,true,0.92,11.744980380346407
6,true,0.93,11.82958639270486
6,true,0.94,11.910598423994468
6,true,0.95,11.989307023093282
6,true,0.96,12.066359325317677
6,true,0.97,12.14240246598403
6,true,0.98,12.218083580408729
6,true,0.99,12.294049803908152
7,true,0.01,1.8944392762583546
7,true,0.02,2.2485690484342205
7,true,0.03,2.5209419554213373
7,true,0.04,2.8001161119356945
7,true,0.05,3.0266052494713938
7,true,0.06,3.196993464471877
7,true,0.07,3.344473759219982
7,true,0.08,3.476618203113885
7,true,0.09,3.5954471477632186
7,true,0.1,3.714351654155858
7,true,0.11,3.8377824721699874
7,true,0.12,3.9611287090221134
7,true,0.13,4.081569285590949
7,true,0.14,4.1962831227552115
7,true,0.15,4.304221367258545
7,true,0.16,4.407147512037205
7,true,0.17,4.5064379198133375
7,true,0.18,4.603468941835054
7,true,0.19,4.698656306092842
7,true,0.2,4.7895104997098485
7,true,0.21,4.878211041920243
7,true,0.22,4.967537330564329
7,true,0.23,5.060268763482417
7,true,0.24,5.1573110844121155
7,true,0.25,5.25693638016403
7,true,0.26,5.358574887988943
7,true,0.27,5.46166416995187
7,true,0.28,5.566939441387573
7,true,0.29,5.675391544332131
7,true,0.3,5.7841875463530945
7,true,0.31,5.890378293322547
7,true,0.32,5.991437959721222
7,true,0.33,6.088287925195917
7,true,0.34,6.1833567588871095
7,true,0.35,6.279064855727211
7,true,0.36,6.377169527033867
7,true,0.37,6.476470993667229
7,true,0.38,6.576227711365701
7,true,0.39,6.675819273034831
7,true,0.4,6.77425714357156
7,true,0.41,6.87142107139516
7,true,0.42,6.969358480316196
7,true,0.43,7.070185760993344
7,true,0.44,7.176519211161981
7,true,0.45,7.288106366205465
7,true,0.46,7.400576729916692
7,true,0.47,7.509466692453472
7,true,0.48,7.610727375091188
7,true,0.49,7.705134174407965
7,true,0.5,7.795926904668089
7,true,0.51,7.886286901009947
7,true,0.52,7.979395498571925
7,true,0.53,8.07747680541723
7,true,0.54,8.178659019820362
7,true,0.55,8.28009521945986
7,true,0.56,8.378942291146439
7,true,0.57,8.472567560768443
7,true,0.58,8.561395465092072
7,true,0.59,8.648144260788758
7,true,0.6,8.735586806359215
7,true,0.61,8.826300833366703
7,true,0.62,8.920024703089526
7,true,0.63,9.01445290254353
7,true,0.64,9.10724470546046
7,true,0.65,9.196076865187445
7,true,0.66,9.280189157413796
7,true,0.67,9.361596042629992
7,true,0.68,9.442597003668583
7,true,0.69,9.525491523362126
7,true,0.7,9.612318084249765
7,true,0.71,9.702397257336067
7,true,0.72,9.793436315805616
7,true,0.73,9.883121348524456
7,true,0.74,9.969175788675601
7,true,0.75,10.051234259395889
7,true,0.76,10.130862393077823
7,true,0.77,10.20956629640873
7,true,0.78,10.288852076075923
7,true,0.79,10.369952276451876
7,true,0.8,10.452150722512485
7,true,0.81,10.53487946822871
7,true,0.82,10.617718385487425
7,true,0.83,10.700247346175509
7,true,0.84,10.782046222179838
7,true,0.85,10.86286691514047
7,true,0.86,10.943043203442427
7,true,0.87,11.022698599460938
7,true,0.88,11.101931831080739
7,true,0.89,11.18084162618657
7,true,0.9,11.259494572855981
7,true,0.91,11.337770421607914
7,true,0.92,11.415675331995171
7,true,0.93,11.493245978977923
7,true,0.94,11.57051903751635
7,true,0.95,11.647486124776446
7,true,0.96,11.724025165542031
7,true,0.97,11.800253254882437
7,true,0.98,11.87631556395254
7,true,0.99,11.952357263907219
8,true,0.01,1.9523271232558375
8,true,0.02,2.3310811329793113
8,true,0.03,2.628944461177774
8,true,0.04,2.864443504511206
8,true,0.05,3.0507664903414353
8,true,0.06,3.2019753867666787
8,true,0.07,3.3443469484944752
8,true,0.08,3.4856794292797484
8,true,0.09,3.6211774073553347
8,true,0.1,3.74990855523244
8,true,0.11,3.8706502564200345
8,true,0.12,3.9840055995653043
8,true,0.13,4.092607853687338
8,true,0.14,4.198694340236683
8,true,0.15,4.301117655875551
8,true,0.16,4.400592665534871
8,true,0.17,4.498497739689143
8,true,0.18,4.595854912267487
8,true,0.19,4.691135290034776
8,true,0.2,4.78518910883688
8,true,0.21,4.879533460043235
8,true,0.22,4.975685435023277
8,true,0.23,5.0744835387820695
8,true,0.24,5.175012342714677
8,true,0.25,5.276410588596178
8,true,0.26,5.377822327750816
8,true,0.27,5.479155697642812
8,true,0.28,5.581521889473419
8,true,0.29,5.683281138380994
8,true,0.3,5.782596762975685
8,true,0.31,5.8778128772468365
8,true,0.32,5.969611798372506
8,true,0.33,6.060136105017562
8,true,0.34,6.151545053854846
8,true,0.35,6.245337233605985
8,true,0.36,6.340102766786636
8,true,0.37,6.435802866482328
8,true,0.38,6.532645484393017
8,true,0.39,6.630802381250462
8,true,0.4,6.730108727776957
8,true,0.41,6.830596390585361
8,true,0.42,6.932375381964751
8,true,0.43,7.035632048463596
8,true,0.44,7.142477495148593
8,true,0.45,7.251090022465437
8,true,0.46,7.357744963920681
8,true,0.47,7.458846722071312
8,true,0.48,7.554074018805675
8,true,0.49,7.646384869820945
8,true,0.5,7.738861241996881
8,true,0.51,7.834582619914376
8,true,0.52,7.934878878221226
8,true,0.53,8.037682677742477
8,true,0.54,8.140736088059493
8,true,0.55,8.241781178753627
8,true,0.56,8.339744143055118
8,true,0.57,8.436014033160253
8,true,0.58,8.531112722757703
8,true,0.59,8.625533835129568
8,true,0.6,8.719770576670818
8,true,0.61,8.814016079880314
8,true,0.62,8.907788101257925
8,true,0.63,9.000516722760603
8,true,0.64,9.091632026345307
8,true,0.65,9.180589260531429
8,true,0.66,9.26759552404604
8,true,0.67,9.353412544034835
8,true,0.68,9.438809159695124
8,true,0.69,9.524554210224203
8,true,0.7,9.610743784484395
8,true,0.71,9.69667017278922
8,true,0.72,9.782667948971016
8,true,0.73,9.869097617887817
