isAdapt,round,chain,value
true,9,5,0.5840943566588237
true,9,6,0.5631420316845526
true,9,7,0.5865404472250075
true,9,8,0.6001614692974856
true,9,9,0.5938949802037808
true,9,10,0.5730862469507773
true,9,11,0.6146761889577046
true,9,12,0.5989182252926754
true,9,13,0.5659691468155398
true,9,14,0.5623454336237926
true,9,15,0.6036267184483022
true,9,16,0.5884844986828746
true,9,17,0.5675514920858338
true,9,18,0.5597507005245226
true,9,19,0.5988252079110153
true,9,20,0.6071941437293401
true,9,21,0.5396540824474082
true,9,22,0.6161600430900555
true,9,23,0.567511064323179
true,9,24,0.5606809059968878
true,9,25,0.6460731467650426
true,9,26,0.6262451912956507
true,9,27,0.5951330552633066
true,9,28,0.5327459781035839
true,10,0,0.5805897674067387
true,10,1,0.5880191776231994
true,10,2,0.6106722860482867
true,10,3,0.593457675798302
true,10,4,0.6007089817811814
true,10,5,0.5833178958275178
true,10,6,0.5944954588212681
true,10,7,0.5919434266648242
true,10,8,0.5865730788055639
true,10,9,0.5972457217000027
true,10,10,0.5842711509949543
true,10,11,0.586664266602777
true,10,12,0.582078248546584
true,10,13,0.6065095757455876
true,10,14,0.5885399154934488
true,10,15,0.5965990715741609
true,10,16,0.5968233228838943
true,10,17,0.5818098973349161
true,10,18,0.5977536262620408
true,10,19,0.5759285072398833
true,10,20,0.5526995179930846
true,10,21,0.5909887766081946
true,10,22,0.5847672408375809
true,10,23,0.5909770672637664
true,10,24,0.5656498621376225
true,10,25,0.5516056499223535
true,10,26,0.6254207778922527
true,10,27,0.6428722413883768
true,10,28,0.5782554937865781
false,11,0,0.5805558746005088
false,11,1,0.5904156887947175
false,11,2,0.5759809355591449
false,11,3,0.5774924169466726
false,11,4,0.5848860851367133
false,11,5,0.5758903067622198
false,11,6,0.5823990194210519
false,11,7,0.5964799235393174
false,11,8,0.5831473058707944
false,11,9,0.5979002226527268
false,11,10,0.6002732784844804
false,11,11,0.5756934224488779
false,11,12,0.5967419218045606
false,11,13,0.5833327041641844
false,11,14,0.5734433363008207
false,11,15,0.5892267409065908
false,11,16,0.5829272040041671
false,11,17,0.5957596252870841
false,11,18,0.5813582480112452
false,11,19,0.5862894183037005
false,11,20,0.6169811785033218
false,11,21,0.6007593603977297
false,11,22,0.5843261856107046
false,11,23,0.586362512888632
false,11,24,0.5433278001889503
false,11,25,0.5724279212320632
false,11,26,0.5973459609808562
false,11,27,0.5803054684125284
false,11,28,0.577706451746978
